id;edad;genero;ocupacion;ingreso_mensual;frecuencia_entrenamiento;tiempo_sesion_min;tipo_entrenamiento;objetivo_principal;motivacion;barreras;usa_app_fitness;nivel_tecnologia;disposicion_pago;lugar_preferido
3553;44;M;independiente;1228755;3;57;yoga;salud;medica;tiempo;True;alto;alta;casa
3554;31;M;profesional;1807477;4;20;HIIT;bajar_peso;mental;tiempo;True;medio;alta;gimnasio
3555;41;F;independiente;1387776;2;59;yoga;bienestar;mental;lesiones;False;bajo;media;gimnasio
3556;53;F;independiente;1503821;3;52;funcional;rehabilitacion;mental;desmotivacion;True;alto;alta;casa
3557;46;M;independiente;1771188;4;56;funcional;bajar_peso;estetica;dinero;True;medio;media;casa
3558;50;F;jubilado;860242;4;50;funcional;salud;medica;desmotivacion;True;bajo;media;gimnasio
3559;57;M;independiente;1028049;2;46;yoga;salud;mental;tiempo;True;medio;media;gimnasio
3560;35;F;independiente;885694;4;71;pesas;ganar_musculo;estetica;desmotivacion;False;bajo;media;gimnasio
3561;34;F;independiente;1350708;4;63;pesas;bajar_peso;salud;desmotivacion;False;bajo;baja;gimnasio
3562;22;M;estudiante;607098;3;53;funcional;ganar_musculo;social;conocimiento;True;alto;baja;aire_libre
3563;41;M;profesional;1073860;4;48;funcional;bajar_peso;salud;conocimiento;True;medio;baja;gimnasio
3564;25;F;independiente;860690;4;50;yoga;bajar_peso;salud;;True;medio;alta;gimnasio
3565;53;M;profesional;2641752;3;46;funcional;salud;salud;desmotivacion;True;bajo;alta;casa
3566;23;F;estudiante;347132;3;39;cardio;estetica;estetica;desmotivacion;True;medio;baja;gimnasio
3567;28;M;independiente;1413587;3;42;cardio;bienestar;salud;tiempo;True;medio;media;casa
3568;28;F;profesional;2067390;1;45;yoga;bienestar;mental;tiempo;True;alto;media;gimnasio
3569;28;F;profesional;1823831;3;51;yoga;salud;salud;tiempo;True;medio;alta;gimnasio
3570;29;M;estudiante;527121;2;68;pesas;estetica;estetica;dinero;True;alto;media;gimnasio
3571;53;F;independiente;1643419;2;36;cardio;bienestar;salud;tiempo;False;bajo;media;gimnasio
3572;20;M;estudiante;390687;3;60;funcional;salud;mental;lesiones;False;alto;baja;gimnasio
3573;44;M;independiente;1532946;3;81;pesas;desconocido;salud;desmotivacion;True;alto;baja;casa
3574;30;M;profesional;2158487;4;69;pesas;estetica;rendimiento;lesiones;True;alto;media;gimnasio
3575;24;M;profesional;1005452;3;50;cardio;bienestar;mental;tiempo;True;medio;alta;aire_libre
3576;21;M;estudiante;509705;4;90;pesas;ganar_musculo;salud;dinero;True;alto;alta;gimnasio
3577;30;M;profesional;1439489;4;83;pesas;ganar_musculo;estetica;conocimiento;True;alto;alta;casa
3578;25;M;profesional;2451348;5;65;pesas;ganar_musculo;estetica;conocimiento;True;alto;media;gimnasio
3579;22;M;estudiante;502462;4;73;pesas;ganar_musculo;estetica;tiempo;True;alto;media;gimnasio
3580;65;M;jubilado;520947;4;59;funcional;salud;medica;lesiones;True;medio;media;casa
3581;33;M;profesional;1527169;3;41;cardio;salud;salud;dinero;True;alto;alta;gimnasio
3582;26;F;profesional;1572708;3;56;yoga;bienestar;salud;tiempo;True;alto;media;casa
3583;39;F;profesional;2233808;3;47;cardio;bienestar;salud;tiempo;True;medio;media;gimnasio
3584;39;F;independiente;1001192;5;43;cardio;salud;medica;desmotivacion;True;medio;alta;gimnasio
3585;32;F;profesional;2284780;1;56;yoga;bienestar;mental;lesiones;True;medio;alta;casa
3586;48;F;independiente;2037726;4;76;pesas;desconocido;estetica;tiempo;True;alto;media;gimnasio
3587;37;F;profesional;1334884;3;56;yoga;salud;salud;conocimiento;True;alto;media;casa
3588;18;M;estudiante;604634;3;25;HIIT;bajar_peso;salud;dinero;True;alto;media;aire_libre
3589;57;M;independiente;1899939;4;38;cardio;rehabilitacion;medica;dinero;False;bajo;alta;gimnasio
3590;48;F;profesional;1213417;2;60;yoga;rehabilitacion;medica;tiempo;False;medio;media;casa
3591;63;F;jubilado;407079;2;55;yoga;bienestar;estetica;lesiones;False;bajo;media;gimnasio
3592;47;M;profesional;1983964;3;48;yoga;bienestar;salud;desmotivacion;True;bajo;alta;gimnasio
3593;34;M;profesional;1620120;2;84;pesas;bienestar;salud;desmotivacion;True;medio;alta;aire_libre
3594;34;F;profesional;2446153;4;81;pesas;bajar_peso;social;desmotivacion;True;alto;alta;gimnasio
3595;27;M;profesional;2189052;4;32;cardio;estetica;rendimiento;dinero;False;medio;alta;aire_libre
3596;42;F;profesional;1244442;4;86;pesas;bajar_peso;salud;tiempo;True;medio;alta;gimnasio
3597;23;M;estudiante;439306;4;73;pesas;bajar_peso;estetica;tiempo;True;alto;baja;gimnasio
3598;23;M;profesional;2136594;4;88;pesas;ganar_musculo;mental;lesiones;True;medio;media;gimnasio
3599;40;M;profesional;1302519;2;57;yoga;bienestar;mental;tiempo;True;medio;media;casa
3600;26;F;profesional;1553356;4;45;yoga;bajar_peso;estetica;dinero;True;alto;alta;gimnasio
3601;20;M;estudiante;501556;3;48;pilates;salud;medica;tiempo;True;alto;media;gimnasio
3602;40;M;profesional;2041195;3;88;pesas;estetica;rendimiento;conocimiento;True;medio;alta;casa
3603;53;M;profesional;1754295;3;57;pilates;salud;medica;tiempo;True;medio;alta;gimnasio
3604;38;F;jubilado;869318;5;37;cardio;bajar_peso;estetica;lesiones;True;medio;media;gimnasio
3605;22;M;estudiante;643660;4;32;HIIT;bajar_peso;estetica;dinero;True;medio;alta;gimnasio
3606;50;M;independiente;828773;3;51;funcional;bienestar;mental;desmotivacion;True;medio;alta;gimnasio
3607;31;F;independiente;1237049;3;43;cardio;salud;salud;desmotivacion;False;bajo;media;casa
3608;21;M;profesional;2170047;2;26;HIIT;estetica;estetica;tiempo;False;medio;media;gimnasio
3609;42;M;profesional;1430511;4;35;cardio;bajar_peso;mental;dinero;False;alto;media;casa
3610;20;M;estudiante;535848;3;60;pesas;ganar_musculo;estetica;desmotivacion;False;bajo;baja;aire_libre
3611;60;M;independiente;1361791;2;56;pilates;salud;salud;desmotivacion;True;medio;media;casa
3612;34;F;independiente;2082556;2;58;pilates;estetica;estetica;lesiones;True;medio;media;casa
3613;26;F;estudiante;622447;5;61;pesas;ganar_musculo;rendimiento;conocimiento;True;alto;media;casa
3614;52;F;profesional;1692311;4;48;cardio;desconocido;rendimiento;conocimiento;True;medio;media;casa
3615;63;F;profesional;1581863;3;49;cardio;rehabilitacion;salud;tiempo;True;alto;media;gimnasio
3616;64;F;jubilado;462789;2;58;pilates;salud;salud;lesiones;False;bajo;media;casa
3617;42;F;profesional;1789369;4;53;yoga;salud;salud;tiempo;True;medio;baja;gimnasio
3618;55;F;jubilado;841277;4;70;pesas;bienestar;salud;tiempo;True;bajo;baja;casa
3619;24;M;profesional;1987855;3;67;pesas;bajar_peso;mental;desmotivacion;True;medio;alta;gimnasio
3620;33;F;independiente;1072675;4;52;pilates;bajar_peso;salud;tiempo;False;bajo;media;casa
3621;20;F;estudiante;607718;1;82;pesas;bienestar;mental;dinero;True;alto;baja;gimnasio
3622;21;M;estudiante;569220;4;55;funcional;bajar_peso;salud;tiempo;True;alto;media;aire_libre
3623;46;M;independiente;1618182;3;62;pesas;rehabilitacion;salud;tiempo;True;alto;media;casa
3624;39;F;independiente;1487782;2;31;HIIT;estetica;mental;desmotivacion;False;medio;media;gimnasio
3625;21;F;estudiante;419618;3;72;pesas;desconocido;salud;lesiones;True;alto;baja;gimnasio
3626;37;F;profesional;1337289;4;67;pesas;salud;salud;tiempo;False;alto;media;gimnasio
3627;30;M;independiente;2005616;4;65;pesas;ganar_musculo;estetica;tiempo;True;medio;media;casa
3628;54;M;profesional;1228141;3;32;cardio;bienestar;salud;conocimiento;True;alto;media;gimnasio
3629;48;F;profesional;2513076;2;31;cardio;bienestar;mental;conocimiento;True;medio;alta;gimnasio
3630;31;M;profesional;1726451;4;84;pesas;estetica;estetica;desmotivacion;True;alto;media;gimnasio
3631;47;M;profesional;1885568;4;43;cardio;salud;estetica;tiempo;True;medio;media;casa
3632;32;F;profesional;1654035;4;47;yoga;bajar_peso;estetica;tiempo;True;alto;media;casa
3633;28;F;estudiante;334501;4;77;pesas;ganar_musculo;salud;tiempo;True;medio;alta;casa
3634;39;M;independiente;1372646;4;54;funcional;bajar_peso;salud;tiempo;True;alto;alta;casa
3635;47;F;profesional;1423983;2;48;cardio;salud;medica;tiempo;True;medio;alta;gimnasio
3636;42;F;profesional;1923223;4;49;yoga;salud;medica;tiempo;True;alto;media;aire_libre
3637;48;F;independiente;794208;3;59;pilates;rehabilitacion;medica;lesiones;False;bajo;media;aire_libre
3638;38;F;profesional;1404302;3;26;HIIT;desconocido;estetica;dinero;True;alto;alta;gimnasio
3639;64;M;jubilado;778132;3;40;cardio;salud;salud;lesiones;False;medio;media;gimnasio
3640;26;F;profesional;1556001;4;57;pilates;bienestar;rendimiento;tiempo;True;alto;media;casa
3641;57;F;independiente;958216;4;53;funcional;ganar_musculo;salud;tiempo;True;bajo;media;gimnasio
3642;25;F;estudiante;411374;4;47;yoga;bienestar;mental;dinero;True;alto;baja;casa
3643;53;F;profesional;1282017;2;52;yoga;salud;medica;desmotivacion;True;alto;media;gimnasio
3644;19;F;estudiante;461878;4;32;HIIT;bienestar;salud;dinero;True;medio;media;aire_libre
3645;43;F;independiente;1722306;3;55;funcional;salud;social;desmotivacion;True;alto;alta;casa
3646;37;F;independiente;1505787;3;55;funcional;salud;medica;tiempo;True;medio;media;gimnasio
3647;29;F;profesional;1975195;2;50;pilates;bienestar;mental;tiempo;True;alto;alta;casa
3648;50;M;independiente;1909089;4;55;funcional;salud;medica;tiempo;False;alto;media;gimnasio
3649;21;M;estudiante;492617;2;46;cardio;bienestar;mental;dinero;False;alto;baja;aire_libre
3650;34;F;independiente;1815843;4;45;pilates;bajar_peso;estetica;dinero;True;medio;media;casa
3651;57;M;profesional;1653554;2;48;funcional;salud;otro;tiempo;True;medio;media;casa
3652;65;F;jubilado;484864;2;56;funcional;salud;estetica;conocimiento;True;bajo;baja;gimnasio
3653;25;M;profesional;2287157;4;46;cardio;bajar_peso;estetica;tiempo;False;bajo;alta;aire_libre
3654;34;F;profesional;1556243;4;54;pilates;bajar_peso;salud;tiempo;True;alto;alta;casa
3655;22;M;independiente;1786724;3;50;funcional;estetica;estetica;desmotivacion;True;medio;alta;gimnasio
3656;42;M;profesional;2434079;2;37;cardio;bienestar;salud;conocimiento;True;alto;media;casa
3657;64;F;independiente;1950679;3;29;HIIT;salud;salud;desmotivacion;True;alto;media;aire_libre
3658;62;M;jubilado;453720;4;55;pilates;rehabilitacion;mental;desmotivacion;True;medio;media;casa
3659;31;F;profesional;2369560;3;49;funcional;desconocido;estetica;conocimiento;True;bajo;baja;aire_libre
3660;22;F;estudiante;385950;3;62;pesas;bajar_peso;salud;dinero;True;alto;baja;gimnasio
3661;53;M;independiente;1388088;3;59;funcional;salud;medica;tiempo;True;medio;media;gimnasio
3662;46;M;independiente;2081831;3;83;pesas;ganar_musculo;estetica;desmotivacion;False;medio;alta;gimnasio
3663;53;F;independiente;1872306;3;41;cardio;salud;salud;dinero;True;medio;media;gimnasio
3664;29;F;estudiante;462314;4;39;cardio;bajar_peso;salud;dinero;True;medio;media;casa
3665;35;F;independiente;1993913;4;60;pesas;ganar_musculo;estetica;lesiones;True;medio;alta;gimnasio
3666;48;M;profesional;1738174;3;20;HIIT;desconocido;salud;tiempo;True;alto;baja;casa
3667;50;F;independiente;1927152;3;49;funcional;;;;;alto;media;casa
3668;59;M;profesional;2435817;4;56;funcional;bajar_peso;salud;tiempo;False;medio;media;casa
3669;41;M;profesional;1999706;3;60;pesas;ganar_musculo;rendimiento;tiempo;True;alto;media;casa
3670;43;F;independiente;1951099;1;50;funcional;bienestar;mental;tiempo;True;alto;alta;gimnasio
3671;22;F;profesional;1671609;4;34;cardio;ganar_musculo;salud;tiempo;True;medio;alta;gimnasio
3672;31;M;profesional;2166427;4;50;yoga;salud;salud;tiempo;True;medio;alta;casa
3673;48;F;profesional;1794588;3;48;yoga;rehabilitacion;salud;tiempo;False;alto;media;casa
3674;18;F;estudiante;466727;3;74;pesas;bajar_peso;salud;dinero;True;medio;media;gimnasio
3675;49;M;independiente;2341699;4;81;pesas;bajar_peso;salud;tiempo;False;medio;alta;gimnasio
3676;29;F;independiente;2058433;3;46;funcional;desconocido;rendimiento;tiempo;True;alto;alta;gimnasio
3677;43;F;independiente;1736080;4;59;funcional;ganar_musculo;salud;lesiones;False;medio;baja;gimnasio
3678;50;F;profesional;1636605;3;54;yoga;salud;salud;tiempo;True;alto;alta;casa
3679;29;M;profesional;1219683;3;59;pilates;salud;medica;conocimiento;True;bajo;media;aire_libre
3680;25;M;profesional;1740659;4;88;pesas;ganar_musculo;estetica;dinero;True;alto;alta;aire_libre
3681;24;M;independiente;747699;4;67;pesas;bajar_peso;estetica;dinero;True;alto;alta;gimnasio
3682;29;M;estudiante;617116;4;35;HIIT;bajar_peso;mental;conocimiento;True;medio;media;aire_libre
3683;53;F;profesional;1482248;3;30;cardio;bienestar;salud;conocimiento;False;bajo;media;aire_libre
3684;22;F;independiente;1371394;3;67;pesas;bajar_peso;mental;tiempo;True;medio;baja;aire_libre
3685;24;F;estudiante;430698;5;68;pesas;bajar_peso;estetica;tiempo;True;alto;media;aire_libre
3686;63;F;jubilado;661430;3;60;funcional;desconocido;salud;lesiones;False;bajo;baja;gimnasio
3687;22;F;profesional;2390024;4;58;yoga;bajar_peso;mental;tiempo;True;medio;media;casa
3688;55;M;profesional;1812659;3;58;yoga;bienestar;salud;tiempo;False;medio;baja;casa
3689;29;M;estudiante;484057;4;74;pesas;ganar_musculo;salud;dinero;True;alto;baja;gimnasio
3690;55;M;profesional;2055205;2;50;funcional;salud;mental;lesiones;False;alto;baja;aire_libre
3691;26;M;independiente;1052388;3;53;pilates;rehabilitacion;medica;tiempo;False;medio;alta;casa
3692;28;M;profesional;1920915;5;68;pesas;ganar_musculo;estetica;desmotivacion;True;medio;alta;gimnasio
3693;49;M;independiente;1534406;4;33;HIIT;ganar_musculo;rendimiento;desmotivacion;True;medio;media;gimnasio
3694;41;M;independiente;1617014;4;70;pesas;bajar_peso;estetica;tiempo;True;medio;baja;aire_libre
3695;22;M;estudiante;306736;4;86;pesas;estetica;social;dinero;True;alto;baja;aire_libre
3696;29;F;profesional;2423678;3;49;yoga;bajar_peso;mental;tiempo;True;medio;baja;casa
3697;29;M;estudiante;483508;5;79;pesas;ganar_musculo;estetica;tiempo;True;medio;media;gimnasio
3698;52;M;profesional;1819306;3;30;cardio;rehabilitacion;mental;desmotivacion;False;alto;media;casa
3699;31;M;profesional;1346660;2;90;pesas;estetica;social;desmotivacion;True;alto;alta;casa
3700;42;M;independiente;1124287;2;23;HIIT;desconocido;social;tiempo;True;medio;media;aire_libre
3701;21;F;estudiante;353564;4;75;pesas;bienestar;estetica;conocimiento;True;medio;baja;gimnasio
3702;33;F;independiente;908269;4;47;yoga;bajar_peso;salud;tiempo;False;bajo;baja;gimnasio
3703;37;F;independiente;1609941;5;50;funcional;ganar_musculo;estetica;tiempo;True;medio;alta;gimnasio
3704;38;M;profesional;1226977;2;80;pesas;estetica;salud;tiempo;True;alto;media;gimnasio
3705;34;M;jubilado;452254;3;58;funcional;salud;salud;dinero;False;bajo;baja;aire_libre
3706;34;F;profesional;1845452;2;48;funcional;bienestar;salud;tiempo;True;medio;alta;gimnasio
3707;63;F;independiente;1975847;4;31;cardio;ganar_musculo;estetica;desmotivacion;True;medio;alta;gimnasio
3708;36;M;independiente;1141600;2;45;funcional;salud;mental;conocimiento;True;bajo;alta;aire_libre
3709;43;F;profesional;1992340;3;44;cardio;salud;salud;tiempo;True;medio;alta;casa
3710;25;F;estudiante;553142;1;49;funcional;estetica;mental;dinero;True;medio;baja;gimnasio
3711;21;F;estudiante;509696;4;89;pesas;ganar_musculo;estetica;tiempo;True;alto;media;gimnasio
3712;30;M;profesional;1630723;5;46;funcional;bajar_peso;estetica;dinero;True;alto;alta;casa
3713;40;M;profesional;2123709;3;46;yoga;desconocido;salud;desmotivacion;False;medio;alta;aire_libre
3714;62;F;profesional;1551255;4;32;cardio;salud;medica;tiempo;True;alto;alta;casa
3715;39;F;profesional;2470317;3;31;cardio;bienestar;mental;conocimiento;False;alto;media;gimnasio
3716;40;M;profesional;1754706;4;58;funcional;bajar_peso;estetica;tiempo;True;alto;alta;gimnasio
3717;26;F;profesional;2064046;4;55;pilates;bajar_peso;rendimiento;tiempo;True;medio;alta;gimnasio
3718;65;F;jubilado;673110;3;56;yoga;bienestar;salud;lesiones;False;bajo;media;casa
3719;58;M;independiente;2180645;4;61;pesas;desconocido;salud;tiempo;True;medio;baja;casa
3720;31;F;profesional;2308566;3;31;cardio;salud;salud;conocimiento;True;medio;alta;gimnasio
3721;26;F;profesional;1582139;4;87;pesas;bajar_peso;estetica;tiempo;False;bajo;media;aire_libre
3722;33;F;profesional;1471595;5;48;cardio;bajar_peso;estetica;tiempo;True;alto;media;gimnasio
3723;65;F;jubilado;891362;3;46;funcional;salud;salud;tiempo;False;bajo;alta;gimnasio
3724;46;F;profesional;1487102;4;53;funcional;bajar_peso;salud;conocimiento;True;medio;media;aire_libre
3725;46;F;jubilado;899851;4;50;funcional;rehabilitacion;estetica;conocimiento;False;bajo;baja;gimnasio
3726;24;M;estudiante;405553;4;34;HIIT;rehabilitacion;medica;tiempo;True;alto;baja;casa
3727;61;F;jubilado;794433;3;46;pilates;salud;medica;desmotivacion;True;bajo;media;aire_libre
3728;59;F;profesional;1463573;2;36;cardio;salud;salud;tiempo;True;alto;alta;casa
3729;26;M;independiente;1174502;4;52;funcional;ganar_musculo;estetica;;True;alto;alta;aire_libre
3730;20;M;estudiante;501589;4;51;yoga;ganar_musculo;rendimiento;tiempo;True;alto;alta;aire_libre
3731;35;F;profesional;2582128;2;45;yoga;desconocido;estetica;lesiones;True;medio;alta;gimnasio
3732;44;M;profesional;2540204;1;45;funcional;salud;social;tiempo;True;medio;media;gimnasio
3733;34;M;profesional;2307684;2;32;cardio;bienestar;salud;tiempo;False;medio;alta;gimnasio
3734;53;M;profesional;2556974;4;48;funcional;bienestar;estetica;lesiones;True;medio;alta;casa
3735;33;F;profesional;1302553;4;55;pilates;bajar_peso;salud;tiempo;False;alto;baja;gimnasio
3736;37;F;independiente;2151673;4;51;funcional;ganar_musculo;estetica;lesiones;True;alto;alta;gimnasio
3737;31;M;independiente;1676490;5;46;cardio;salud;salud;desmotivacion;False;bajo;baja;gimnasio
3738;48;M;independiente;2098250;2;45;cardio;salud;medica;tiempo;True;medio;alta;gimnasio
3739;25;M;profesional;1272122;5;66;pesas;ganar_musculo;rendimiento;tiempo;True;medio;alta;aire_libre
3740;47;M;profesional;2081865;4;37;cardio;rehabilitacion;social;desmotivacion;True;medio;alta;gimnasio
3741;61;F;jubilado;886246;3;47;yoga;rehabilitacion;otro;desmotivacion;True;bajo;baja;aire_libre
3742;22;F;profesional;1253591;4;61;pesas;ganar_musculo;estetica;conocimiento;True;medio;media;gimnasio
3743;49;F;profesional;2043233;2;42;cardio;rehabilitacion;otro;tiempo;True;medio;alta;casa
3744;27;F;independiente;1622421;4;34;cardio;bienestar;estetica;conocimiento;True;medio;media;gimnasio
3745;26;M;estudiante;488512;4;62;pesas;bajar_peso;salud;dinero;True;alto;alta;aire_libre
3746;60;F;jubilado;453640;3;52;yoga;rehabilitacion;medica;lesiones;False;bajo;media;aire_libre
3747;44;F;profesional;1161692;2;60;pilates;bienestar;mental;conocimiento;True;alto;media;aire_libre
3748;32;F;profesional;2013180;2;56;pilates;salud;mental;tiempo;False;bajo;media;aire_libre
3749;50;F;independiente;1665941;3;37;cardio;bienestar;salud;conocimiento;False;bajo;media;gimnasio
3750;53;M;jubilado;888077;4;78;pesas;bajar_peso;mental;conocimiento;True;medio;baja;casa
3751;32;F;independiente;1664659;2;63;pesas;salud;medica;desmotivacion;True;alto;baja;gimnasio
3752;53;F;profesional;2497462;3;46;cardio;salud;salud;tiempo;False;medio;alta;casa
3753;25;M;profesional;1869571;4;61;pesas;ganar_musculo;rendimiento;tiempo;True;medio;media;gimnasio
3754;18;F;profesional;2009694;4;49;funcional;bajar_peso;salud;tiempo;True;alto;media;casa
